,N0 [atoms/b-cm],ZAID,XS [barns],MT,T chamber [Kelvin],P chamber [Pa],Theta,Xe Conc [atoms/b-cm]
157,0.0,571380,8.515304903419446,102,1693.0,2683750.0,60.0,0.0
158,0.0,571390,0.7543282302012119,102,1693.0,2683750.0,60.0,0.0
159,0.0,571400,1.1465459410637675,102,1693.0,2683750.0,60.0,0.0
160,0.0,581380,0.23441995681605957,102,1693.0,2683750.0,60.0,0.0
161,0.0,581390,33.72756410420419,102,1693.0,2683750.0,60.0,0.0
162,0.0,581400,0.04329184306893411,102,1693.0,2683750.0,60.0,0.0
163,0.0,581410,4.029859431486056,102,1693.0,2683750.0,60.0,0.0
164,0.0,581420,0.07744578489250746,102,1693.0,2683750.0,60.0,0.0
165,0.0,581430,0.9056971556291038,102,1693.0,2683750.0,60.0,0.0
166,0.0,581440,0.10516195114616904,102,1693.0,2683750.0,60.0,0.0
167,0.0,591410,1.0188361156958055,102,1693.0,2683750.0,60.0,0.0
168,0.0,591420,2.4909700849758027,102,1693.0,2683750.0,60.0,0.0
169,0.0,591430,7.719012049142495,102,1693.0,2683750.0,60.0,0.0
170,0.0,60120,0.0,102,1693.0,2683750.0,60.0,0.0
171,0.0,601420,1.304205247416088,102,1693.0,2683750.0,60.0,0.0
172,0.0,601430,22.768641352685243,102,1693.0,2683750.0,60.0,0.0
173,0.0,601440,0.3062718331133445,102,1693.0,2683750.0,60.0,0.0
174,0.0,601450,6.555723005036241,102,1693.0,2683750.0,60.0,0.0
175,0.0,601460,0.148881126899904,102,1693.0,2683750.0,60.0,0.0
176,0.0,601470,35.303430235530136,102,1693.0,2683750.0,60.0,0.0
177,0.0,601480,0.41827348821447513,102,1693.0,2683750.0,60.0,0.0
178,0.0,601500,0.30947923144408035,102,1693.0,2683750.0,60.0,0.0
179,0.0,611470,37.72070191283688,102,1693.0,2683750.0,60.0,0.0
180,0.0,611480,170.63070581983817,102,1693.0,2683750.0,60.0,0.0
181,0.0,611490,113.53166121832264,102,1693.0,2683750.0,60.0,0.0
182,0.0,611510,49.939084518253196,102,1693.0,2683750.0,60.0,0.0
183,0.0,613480,0.0,102,1693.0,2683750.0,60.0,0.0
184,0.0,621470,14.234226923843153,102,1693.0,2683750.0,60.0,0.0
185,0.0,621480,0.7229384553456871,102,1693.0,2683750.0,60.0,0.0
