,N0 [atoms/b-cm],ZAID,XS [barns],MT,T chamber [Kelvin],P chamber [Pa],Theta,Xe Conc [atoms/b-cm]
369,0.0,461050,6.104496099597724e-06,107,468.0,489500.0,60.0,0.0
370,0.0,461060,1.8464829108726789e-06,107,468.0,489500.0,60.0,0.0
371,0.0,461070,1.2473767657205485e-06,107,468.0,489500.0,60.0,0.0
372,0.0,461080,4.258974475517835e-07,107,468.0,489500.0,60.0,0.0
373,0.0,461100,2.173327719109418e-08,107,468.0,489500.0,60.0,0.0
374,0.0,471070,1.0982984295019491e-05,107,468.0,489500.0,60.0,0.0
375,0.0,471090,4.0227110809784163e-07,107,468.0,489500.0,60.0,0.0
376,0.0,471110,1.3721785488772373e-07,107,468.0,489500.0,60.0,0.0
377,0.0,473100,0.0,107,468.0,489500.0,60.0,0.0
378,0.0,481080,3.2729464150644964e-06,107,468.0,489500.0,60.0,0.0
379,0.0,481100,4.7192825451782844e-07,107,468.0,489500.0,60.0,0.0
380,0.0,481110,3.041430063641911e-06,107,468.0,489500.0,60.0,0.0
381,0.0,481120,8.738948563386596e-08,107,468.0,489500.0,60.0,0.0
382,0.0,481130,3.790080496120459e-07,107,468.0,489500.0,60.0,0.0
383,0.0,481140,1.742249072148257e-08,107,468.0,489500.0,60.0,0.0
384,0.0,481160,4.00209776132415e-09,107,468.0,489500.0,60.0,0.0
385,0.0,483150,0.0,107,468.0,489500.0,60.0,0.0
386,0.0,491130,5.297478148157374e-07,107,468.0,489500.0,60.0,0.0
387,0.0,491150,2.0570429296451745e-07,107,468.0,489500.0,60.0,0.0
388,0.0,50100,277.4973044132116,107,468.0,489500.0,60.0,0.0
389,0.0,50110,7.1164719601957835e-06,107,468.0,489500.0,60.0,0.0
390,0.0,501120,1.8838177798811852e-05,107,468.0,489500.0,60.0,0.0
391,0.0,501130,0.0001817902473752382,107,468.0,489500.0,60.0,0.0
392,0.0,501140,2.4883657681865167e-06,107,468.0,489500.0,60.0,0.0
393,0.0,501150,4.161166040314846e-06,107,468.0,489500.0,60.0,0.0
394,0.0,501160,3.859788775173427e-07,107,468.0,489500.0,60.0,0.0
395,0.0,501170,5.004915538403098e-07,107,468.0,489500.0,60.0,0.0
396,0.0,501180,3.043002201312693e-08,107,468.0,489500.0,60.0,0.0
397,0.0,501190,7.372325918510954e-08,107,468.0,489500.0,60.0,0.0
398,0.0,501200,8.608369555876602e-09,107,468.0,489500.0,60.0,0.0
399,0.0,501220,1.3528778878607102e-09,107,468.0,489500.0,60.0,0.0
400,0.0,501230,1.3964932606204777e-09,107,468.0,489500.0,60.0,0.0
401,0.0,501240,1.3510767981019515e-10,107,468.0,489500.0,60.0,0.0
402,0.0,501250,2.3825975352770475e-10,107,468.0,489500.0,60.0,0.0
403,0.0,501260,6.376376704071339e-12,107,468.0,489500.0,60.0,0.0
404,0.0,511210,8.317600404144819e-08,107,468.0,489500.0,60.0,0.0
405,0.0,511230,2.6319110956123198e-08,107,468.0,489500.0,60.0,0.0
406,0.0,511240,7.058287602904363e-08,107,468.0,489500.0,60.0,0.0
407,0.0,511250,3.2367796168408206e-08,107,468.0,489500.0,60.0,0.0
408,0.0,511260,2.1261711967419327e-08,107,468.0,489500.0,60.0,0.0
409,0.0,521220,6.933340816758622e-06,107,468.0,489500.0,60.0,0.0
410,0.0,521230,2.8465909315880588e-05,107,468.0,489500.0,60.0,0.0
411,0.0,521240,7.218645645324e-07,107,468.0,489500.0,60.0,0.0
412,0.0,521250,8.799391914612731e-07,107,468.0,489500.0,60.0,0.0
413,0.0,521260,1.9101014795810342e-07,107,468.0,489500.0,60.0,0.0
414,0.0,521280,2.899578981667144e-08,107,468.0,489500.0,60.0,0.0
415,0.0,521300,3.855545529809572e-08,107,468.0,489500.0,60.0,0.0
416,0.0,521320,9.540051919220853e-09,107,468.0,489500.0,60.0,0.0
417,0.0,523270,0.0,107,468.0,489500.0,60.0,0.0
418,0.0,523290,0.0,107,468.0,489500.0,60.0,0.0
419,0.0,531270,2.8785519593806434e-07,107,468.0,489500.0,60.0,0.0
420,0.0,531290,1.0393966890015319e-07,107,468.0,489500.0,60.0,0.0
421,0.0,531300,2.0676968334724074e-07,107,468.0,489500.0,60.0,0.0
422,0.0,531310,4.357545877909656e-08,107,468.0,489500.0,60.0,0.0
423,0.0,531350,1.0180659861382685e-07,107,468.0,489500.0,60.0,0.0
424,0.0,541260,8.703232037662062e-06,107,468.0,489500.0,60.0,0.0
425,0.0,541280,1.3620588665886192e-06,107,468.0,489500.0,60.0,0.0
426,0.0,541290,1.4998651283424458e-06,107,468.0,489500.0,60.0,0.0
427,0.0,541300,8.953858256635074e-08,107,468.0,489500.0,60.0,0.0
428,0.0,541310,5.66356490509758e-07,107,468.0,489500.0,60.0,0.0
429,0.0,541320,4.277328698018507e-08,107,468.0,489500.0,60.0,0.0
430,0.0,541330,6.978024632595618e-08,107,468.0,489500.0,60.0,0.0
431,0.0,541340,3.420025236321971e-08,107,468.0,489500.0,60.0,0.0
432,0.0,541350,5.396370186691243e-08,107,468.0,489500.0,60.0,0.0
433,0.0,541360,2.441529802722529e-08,107,468.0,489500.0,60.0,0.0
434,0.0,551330,3.557350698691044e-07,107,468.0,489500.0,60.0,0.0
435,0.0,551340,2.3209560014571632e-07,107,468.0,489500.0,60.0,0.0
436,0.0,551350,7.745372818925685e-08,107,468.0,489500.0,60.0,0.0
437,0.0,551360,7.410393019005393e-08,107,468.0,489500.0,60.0,0.0
438,0.0,551370,3.153715799322481e-08,107,468.0,489500.0,60.0,0.0
439,0.0,561320,4.497893507840036e-06,107,468.0,489500.0,60.0,0.0
440,0.0,561330,3.4419588463502424e-05,107,468.0,489500.0,60.0,0.0
441,0.0,561340,1.1160116893751635e-06,107,468.0,489500.0,60.0,0.0
442,0.0,561350,1.3563579595979723e-06,107,468.0,489500.0,60.0,0.0
443,0.0,561360,1.956815337264768e-07,107,468.0,489500.0,60.0,0.0
444,0.0,561370,2.154523096969848e-07,107,468.0,489500.0,60.0,0.0
445,0.0,561380,3.155501625608708e-07,107,468.0,489500.0,60.0,0.0
446,0.0,561400,1.6904601290827683e-07,107,468.0,489500.0,60.0,0.0
447,0.0,571380,6.125368898285031e-07,107,468.0,489500.0,60.0,0.0
448,0.0,571390,1.027826976822388e-07,107,468.0,489500.0,60.0,0.0
449,0.0,571400,8.29691839886416e-05,107,468.0,489500.0,60.0,0.0
450,0.0,581380,1.44513794757949e-06,107,468.0,489500.0,60.0,0.0
451,0.0,581390,3.5513139953046966e-06,107,468.0,489500.0,60.0,0.0
452,0.0,581400,5.154779943457088e-07,107,468.0,489500.0,60.0,0.0
453,0.0,581410,1.103320162284612e-05,107,468.0,489500.0,60.0,0.0
454,0.0,581420,9.53738081152778e-07,107,468.0,489500.0,60.0,0.0
455,0.0,581430,3.1945455883451857e-06,107,468.0,489500.0,60.0,0.0
456,0.0,581440,2.2315960015194352e-07,107,468.0,489500.0,60.0,0.0
457,0.0,591410,1.5827457841904028e-06,107,468.0,489500.0,60.0,0.0
458,0.0,591420,0.0015643761949983186,107,468.0,489500.0,60.0,0.0
459,0.0,591430,2.026546511526534e-06,107,468.0,489500.0,60.0,0.0
460,0.0,60120,0.0,107,468.0,489500.0,60.0,0.0
461,0.0,601420,2.619914006202284e-06,107,468.0,489500.0,60.0,0.0
462,0.0,601430,0.0016436002242412166,107,468.0,489500.0,60.0,0.0
463,0.0,601440,5.20028035507454e-06,107,468.0,489500.0,60.0,0.0
464,0.0,601450,3.5438292798251406e-05,107,468.0,489500.0,60.0,0.0
465,0.0,601460,8.414676089447399e-07,107,468.0,489500.0,60.0,0.0
466,0.0,601470,9.357958691915858e-07,107,468.0,489500.0,60.0,0.0
467,0.0,601480,1.334836463328061e-07,107,468.0,489500.0,60.0,0.0
468,0.0,601500,2.72124820034125e-08,107,468.0,489500.0,60.0,0.0
469,0.0,611470,1.660528440212721e-06,107,468.0,489500.0,60.0,0.0
470,0.0,611480,2.920505202508313e-06,107,468.0,489500.0,60.0,0.0
471,0.0,611490,3.9745471934041573e-07,107,468.0,489500.0,60.0,0.0
472,0.0,611510,4.022115805549674e-08,107,468.0,489500.0,60.0,0.0
473,0.0,613480,0.0,107,468.0,489500.0,60.0,0.0
474,0.0,621470,0.00014155850937379349,107,468.0,489500.0,60.0,0.0
475,0.0,621480,5.77766699400944e-06,107,468.0,489500.0,60.0,0.0
476,0.0,621490,0.005481800272455257,107,468.0,489500.0,60.0,0.0
477,0.0,621500,5.689779919171036e-07,107,468.0,489500.0,60.0,0.0
478,0.0,621510,1.0276667103608035e-06,107,468.0,489500.0,60.0,0.0
479,0.0,621520,8.770314999439552e-08,107,468.0,489500.0,60.0,0.0
480,0.0,621530,2.2236895227479356e-07,107,468.0,489500.0,60.0,0.0
481,0.0,621540,2.1892017065622158e-08,107,468.0,489500.0,60.0,0.0
482,0.0,631510,2.529902012006028e-06,107,468.0,489500.0,60.0,0.0
483,0.0,631520,1.350718106497453e-06,107,468.0,489500.0,60.0,0.0
484,0.0,631530,8.061028008356893e-07,107,468.0,489500.0,60.0,0.0
485,0.0,631540,1.2538637492293042e-06,107,468.0,489500.0,60.0,0.0
486,0.0,631550,2.283720819068485e-06,107,468.0,489500.0,60.0,0.0
487,0.0,631560,5.859067093021808e-08,107,468.0,489500.0,60.0,0.0
488,0.0,631570,2.7114337875032692e-08,107,468.0,489500.0,60.0,0.0
489,0.0,641520,0.000693582683453103,107,468.0,489500.0,60.0,0.0
490,0.0,641540,3.6300811453053195e-07,107,468.0,489500.0,60.0,0.0
491,0.0,641550,3.3643818822624642e-06,107,468.0,489500.0,60.0,0.0
492,0.0,641560,1.4327516396198921e-07,107,468.0,489500.0,60.0,0.0
493,0.0,641570,2.1746137099217865e-05,107,468.0,489500.0,60.0,0.0
494,0.0,641580,7.854964551704383e-08,107,468.0,489500.0,60.0,0.0
495,0.0,641600,3.913905417035109e-08,107,468.0,489500.0,60.0,0.0
496,0.0,651590,1.5788383352222487e-07,107,468.0,489500.0,60.0,0.0
497,0.0,651600,2.96522717702664e-07,107,468.0,489500.0,60.0,0.0
498,0.0,661580,9.222648007920989e-07,107,468.0,489500.0,60.0,0.0
499,0.0,661600,2.665643369907713e-07,107,468.0,489500.0,60.0,0.0
500,0.0,661610,3.428939104280572e-07,107,468.0,489500.0,60.0,0.0
501,0.0,661620,8.717045480303389e-08,107,468.0,489500.0,60.0,0.0
502,0.0,661630,1.1780958638984718e-07,107,468.0,489500.0,60.0,0.0
503,0.0,661640,2.984138619493604e-08,107,468.0,489500.0,60.0,0.0
504,0.0,671650,0.0,107,468.0,489500.0,60.0,0.0
505,0.0,673660,0.0,107,468.0,489500.0,60.0,0.0
506,0.0,681640,7.615183029965253e-07,107,468.0,489500.0,60.0,0.0
507,0.0,681660,1.9013249828752198e-07,107,468.0,489500.0,60.0,0.0
508,0.0,681670,5.869331778299478e-07,107,468.0,489500.0,60.0,0.0
509,0.0,681680,3.5743465753552615e-08,107,468.0,489500.0,60.0,0.0
510,0.0,681700,9.104279778436475e-09,107,468.0,489500.0,60.0,0.0
511,0.000920796,70140,0.013348746220093907,107,468.0,489500.0,60.0,0.0
512,3.32698e-06,70150,8.515338690794962e-06,107,468.0,489500.0,60.0,0.0
513,1.22621e-08,80160,0.0011129208361874633,107,468.0,489500.0,60.0,0.0
514,0.0,80170,0.03723853332793643,107,468.0,489500.0,60.0,0.0
515,0.0,822060,7.828521004665101e-08,107,468.0,489500.0,60.0,0.0
516,0.0,822070,1.175865631219409e-07,107,468.0,489500.0,60.0,0.0
517,0.0,822080,1.271664227086421e-07,107,468.0,489500.0,60.0,0.0
518,0.0,832090,1.0627116736818385e-06,107,468.0,489500.0,60.0,0.0
519,0.0,882230,0.0,107,468.0,489500.0,60.0,0.0
520,0.0,882240,0.0,107,468.0,489500.0,60.0,0.0
521,0.0,882250,0.0,107,468.0,489500.0,60.0,0.0
522,0.0,882260,0.0,107,468.0,489500.0,60.0,0.0
523,0.0,892250,0.0,107,468.0,489500.0,60.0,0.0
524,0.0,892260,0.0,107,468.0,489500.0,60.0,0.0
525,0.0,892270,0.0,107,468.0,489500.0,60.0,0.0
526,0.0,902270,0.0,107,468.0,489500.0,60.0,0.0
527,0.0,902280,0.0,107,468.0,489500.0,60.0,0.0
528,0.0,902290,0.0,107,468.0,489500.0,60.0,0.0
529,0.0,902300,0.0,107,468.0,489500.0,60.0,0.0
530,0.0,902320,0.0,107,468.0,489500.0,60.0,0.0
531,0.0,902340,0.0,107,468.0,489500.0,60.0,0.0
532,0.0,912310,0.0,107,468.0,489500.0,60.0,0.0
533,0.0,912320,0.0,107,468.0,489500.0,60.0,0.0
534,0.0,912330,0.0,107,468.0,489500.0,60.0,0.0
535,0.0,922320,0.0,107,468.0,489500.0,60.0,0.0
536,0.0,922330,0.0,107,468.0,489500.0,60.0,0.0
537,0.0,922340,0.0,107,468.0,489500.0,60.0,0.0
538,0.0,922350,0.0,107,468.0,489500.0,60.0,0.0
539,0.0,922360,0.0,107,468.0,489500.0,60.0,0.0
540,0.0,922370,0.0,107,468.0,489500.0,60.0,0.0
541,0.0,922380,0.0,107,468.0,489500.0,60.0,0.0
542,0.0,922390,0.0,107,468.0,489500.0,60.0,0.0
543,0.0,922400,0.0,107,468.0,489500.0,60.0,0.0
544,0.0,922410,0.0,107,468.0,489500.0,60.0,0.0
545,0.0,932350,0.0,107,468.0,489500.0,60.0,0.0
546,0.0,932360,0.0,107,468.0,489500.0,60.0,0.0
547,0.0,932370,0.0,107,468.0,489500.0,60.0,0.0
548,0.0,932380,0.0,107,468.0,489500.0,60.0,0.0
549,0.0,932390,0.0,107,468.0,489500.0,60.0,0.0
550,0.0,942360,0.0,107,468.0,489500.0,60.0,0.0
551,0.0,942370,0.0,107,468.0,489500.0,60.0,0.0
552,0.0,942380,0.0,107,468.0,489500.0,60.0,0.0
553,0.0,942390,0.0,107,468.0,489500.0,60.0,0.0
554,0.0,942400,0.0,107,468.0,489500.0,60.0,0.0
555,0.0,942410,0.0,107,468.0,489500.0,60.0,0.0
556,0.0,942420,0.0,107,468.0,489500.0,60.0,0.0
557,0.0,942430,0.0,107,468.0,489500.0,60.0,0.0
558,0.0,942440,0.0,107,468.0,489500.0,60.0,0.0
559,0.0,942460,0.0,107,468.0,489500.0,60.0,0.0
560,0.0,952410,0.0,107,468.0,489500.0,60.0,0.0
561,0.0,952420,0.0,107,468.0,489500.0,60.0,0.0
562,0.0,952430,0.0,107,468.0,489500.0,60.0,0.0
563,0.0,952440,0.0,107,468.0,489500.0,60.0,0.0
564,0.0,953420,0.0,107,468.0,489500.0,60.0,0.0
565,0.0,953440,0.0,107,468.0,489500.0,60.0,0.0
566,0.0,962400,0.0,107,468.0,489500.0,60.0,0.0
567,0.0,962410,0.0,107,468.0,489500.0,60.0,0.0
568,0.0,962420,0.0,107,468.0,489500.0,60.0,0.0
569,0.0,962430,0.0,107,468.0,489500.0,60.0,0.0
570,0.0,962440,0.0,107,468.0,489500.0,60.0,0.0
571,0.0,962450,0.0,107,468.0,489500.0,60.0,0.0
572,0.0,962460,0.0,107,468.0,489500.0,60.0,0.0
573,0.0,962470,0.0,107,468.0,489500.0,60.0,0.0
574,0.0,962480,0.0,107,468.0,489500.0,60.0,0.0
575,0.0,962490,0.0,107,468.0,489500.0,60.0,0.0
576,0.0,962500,0.0,107,468.0,489500.0,60.0,0.0
577,0.0,972490,7.704237760452343e-08,107,468.0,489500.0,60.0,0.0
578,0.0,982490,5.286923456901598e-07,107,468.0,489500.0,60.0,0.0
579,0.0,982510,0.0,107,468.0,489500.0,60.0,0.0
580,0.0,10010,0.0,18,468.0,489500.0,60.0,0.0
581,0.0,10020,0.0,18,468.0,489500.0,60.0,0.0
582,0.0,20030,0.0,18,468.0,489500.0,60.0,0.0
583,0.0,280600,0.0,18,468.0,489500.0,60.0,0.0
584,0.0,280610,0.0,18,468.0,489500.0,60.0,0.0
585,0.0,280620,0.0,18,468.0,489500.0,60.0,0.0
586,0.0,280640,0.0,18,468.0,489500.0,60.0,0.0
587,0.0,290630,0.0,18,468.0,489500.0,60.0,0.0
588,0.0,290650,0.0,18,468.0,489500.0,60.0,0.0
589,0.0,30060,0.0,18,468.0,489500.0,60.0,0.0
590,0.0,300640,0.0,18,468.0,489500.0,60.0,0.0
591,0.0,30070,0.0,18,468.0,489500.0,60.0,0.0
592,0.0,310690,0.0,18,468.0,489500.0,60.0,0.0
593,0.0,310710,0.0,18,468.0,489500.0,60.0,0.0
594,0.0,320700,0.0,18,468.0,489500.0,60.0,0.0
595,0.0,320720,0.0,18,468.0,489500.0,60.0,0.0
596,0.0,320730,0.0,18,468.0,489500.0,60.0,0.0
597,0.0,320740,0.0,18,468.0,489500.0,60.0,0.0
598,0.0,320760,0.0,18,468.0,489500.0,60.0,0.0
599,0.0,330740,0.0,18,468.0,489500.0,60.0,0.0
600,0.0,330750,0.0,18,468.0,489500.0,60.0,0.0
601,0.0,340740,0.0,18,468.0,489500.0,60.0,0.0
602,0.0,340760,0.0,18,468.0,489500.0,60.0,0.0
603,0.0,340770,0.0,18,468.0,489500.0,60.0,0.0
604,0.0,340780,0.0,18,468.0,489500.0,60.0,0.0
605,0.0,340790,0.0,18,468.0,489500.0,60.0,0.0
606,0.0,340800,0.0,18,468.0,489500.0,60.0,0.0
607,0.0,340820,0.0,18,468.0,489500.0,60.0,0.0
608,0.0,350790,0.0,18,468.0,489500.0,60.0,0.0
609,0.0,350810,0.0,18,468.0,489500.0,60.0,0.0
610,0.0,360800,0.0,18,468.0,489500.0,60.0,0.0
611,0.0,360820,0.0,18,468.0,489500.0,60.0,0.0
612,0.0,360830,0.0,18,468.0,489500.0,60.0,0.0
613,0.0,360840,0.0,18,468.0,489500.0,60.0,0.0
614,0.0,360850,0.0,18,468.0,489500.0,60.0,0.0
615,0.0,360860,0.0,18,468.0,489500.0,60.0,0.0
616,0.0,370850,0.0,18,468.0,489500.0,60.0,0.0
617,0.0,370860,0.0,18,468.0,489500.0,60.0,0.0
618,0.0,370870,0.0,18,468.0,489500.0,60.0,0.0
619,0.0,380840,0.0,18,468.0,489500.0,60.0,0.0
620,0.0,380860,0.0,18,468.0,489500.0,60.0,0.0
621,0.0,380870,0.0,18,468.0,489500.0,60.0,0.0
622,0.0,380880,0.0,18,468.0,489500.0,60.0,0.0
623,0.0,380890,0.0,18,468.0,489500.0,60.0,0.0
624,0.0,380900,0.0,18,468.0,489500.0,60.0,0.0
625,0.0,390890,0.0,18,468.0,489500.0,60.0,0.0
626,0.0,390900,0.0,18,468.0,489500.0,60.0,0.0
627,0.0,390910,0.0,18,468.0,489500.0,60.0,0.0
628,0.0,40090,0.0,18,468.0,489500.0,60.0,0.0
629,0.0,400900,0.0,18,468.0,489500.0,60.0,0.0
630,0.0,400910,0.0,18,468.0,489500.0,60.0,0.0
631,0.0,400920,0.0,18,468.0,489500.0,60.0,0.0
632,0.0,400930,0.0,18,468.0,489500.0,60.0,0.0
633,0.0,400940,0.0,18,468.0,489500.0,60.0,0.0
634,0.0,400950,0.0,18,468.0,489500.0,60.0,0.0
635,0.0,400960,0.0,18,468.0,489500.0,60.0,0.0
636,0.0,410930,0.0,18,468.0,489500.0,60.0,0.0
637,0.0,410940,0.0,18,468.0,489500.0,60.0,0.0
638,0.0,410950,0.0,18,468.0,489500.0,60.0,0.0
639,0.0,420940,0.0,18,468.0,489500.0,60.0,0.0
640,0.0,420950,0.0,18,468.0,489500.0,60.0,0.0
641,0.0,420960,0.0,18,468.0,489500.0,60.0,0.0
642,0.0,420970,0.0,18,468.0,489500.0,60.0,0.0
643,0.0,420980,0.0,18,468.0,489500.0,60.0,0.0
644,0.0,420990,0.0,18,468.0,489500.0,60.0,0.0
645,0.0,421000,0.0,18,468.0,489500.0,60.0,0.0
646,0.0,430990,0.0,18,468.0,489500.0,60.0,0.0
647,0.0,440980,0.0,18,468.0,489500.0,60.0,0.0
648,0.0,440990,0.0,18,468.0,489500.0,60.0,0.0
649,0.0,441000,0.0,18,468.0,489500.0,60.0,0.0
650,0.0,441010,0.0,18,468.0,489500.0,60.0,0.0
651,0.0,441020,0.0,18,468.0,489500.0,60.0,0.0
652,0.0,441030,0.0,18,468.0,489500.0,60.0,0.0
653,0.0,441040,0.0,18,468.0,489500.0,60.0,0.0
654,0.0,441050,0.0,18,468.0,489500.0,60.0,0.0
655,0.0,441060,0.0,18,468.0,489500.0,60.0,0.0
656,0.0,451030,0.0,18,468.0,489500.0,60.0,0.0
657,0.0,451050,0.0,18,468.0,489500.0,60.0,0.0
658,0.0,461040,0.0,18,468.0,489500.0,60.0,0.0
659,0.0,461050,0.0,18,468.0,489500.0,60.0,0.0
660,0.0,461060,0.0,18,468.0,489500.0,60.0,0.0
661,0.0,461070,0.0,18,468.0,489500.0,60.0,0.0
662,0.0,461080,0.0,18,468.0,489500.0,60.0,0.0
663,0.0,461100,0.0,18,468.0,489500.0,60.0,0.0
664,0.0,471070,0.0,18,468.0,489500.0,60.0,0.0
665,0.0,471090,0.0,18,468.0,489500.0,60.0,0.0
666,0.0,471110,0.0,18,468.0,489500.0,60.0,0.0
667,0.0,473100,0.0,18,468.0,489500.0,60.0,0.0
668,0.0,481080,0.0,18,468.0,489500.0,60.0,0.0
669,0.0,481100,0.0,18,468.0,489500.0,60.0,0.0
670,0.0,481110,0.0,18,468.0,489500.0,60.0,0.0
671,0.0,481120,0.0,18,468.0,489500.0,60.0,0.0
672,0.0,481130,0.0,18,468.0,489500.0,60.0,0.0
673,0.0,481140,0.0,18,468.0,489500.0,60.0,0.0
674,0.0,481160,0.0,18,468.0,489500.0,60.0,0.0
675,0.0,483150,0.0,18,468.0,489500.0,60.0,0.0
676,0.0,491130,0.0,18,468.0,489500.0,60.0,0.0
677,0.0,491150,0.0,18,468.0,489500.0,60.0,0.0
678,0.0,50100,0.0,18,468.0,489500.0,60.0,0.0
679,0.0,50110,0.0,18,468.0,489500.0,60.0,0.0
680,0.0,501120,0.0,18,468.0,489500.0,60.0,0.0
681,0.0,501130,0.0,18,468.0,489500.0,60.0,0.0
682,0.0,501140,0.0,18,468.0,489500.0,60.0,0.0
683,0.0,501150,0.0,18,468.0,489500.0,60.0,0.0
684,0.0,501160,0.0,18,468.0,489500.0,60.0,0.0
685,0.0,501170,0.0,18,468.0,489500.0,60.0,0.0
686,0.0,501180,0.0,18,468.0,489500.0,60.0,0.0
687,0.0,501190,0.0,18,468.0,489500.0,60.0,0.0
688,0.0,501200,0.0,18,468.0,489500.0,60.0,0.0
689,0.0,501220,0.0,18,468.0,489500.0,60.0,0.0
690,0.0,501230,0.0,18,468.0,489500.0,60.0,0.0
691,0.0,501240,0.0,18,468.0,489500.0,60.0,0.0
692,0.0,501250,0.0,18,468.0,489500.0,60.0,0.0
693,0.0,501260,0.0,18,468.0,489500.0,60.0,0.0
694,0.0,511210,0.0,18,468.0,489500.0,60.0,0.0
695,0.0,511230,0.0,18,468.0,489500.0,60.0,0.0
696,0.0,511240,0.0,18,468.0,489500.0,60.0,0.0
697,0.0,511250,0.0,18,468.0,489500.0,60.0,0.0
698,0.0,511260,0.0,18,468.0,489500.0,60.0,0.0
699,0.0,521220,0.0,18,468.0,489500.0,60.0,0.0
700,0.0,521230,0.0,18,468.0,489500.0,60.0,0.0
701,0.0,521240,0.0,18,468.0,489500.0,60.0,0.0
702,0.0,521250,0.0,18,468.0,489500.0,60.0,0.0
703,0.0,521260,0.0,18,468.0,489500.0,60.0,0.0
704,0.0,521280,0.0,18,468.0,489500.0,60.0,0.0
705,0.0,521300,0.0,18,468.0,489500.0,60.0,0.0
706,0.0,521320,0.0,18,468.0,489500.0,60.0,0.0
707,0.0,523270,0.0,18,468.0,489500.0,60.0,0.0
708,0.0,523290,0.0,18,468.0,489500.0,60.0,0.0
709,0.0,531270,0.0,18,468.0,489500.0,60.0,0.0
710,0.0,531290,0.0,18,468.0,489500.0,60.0,0.0
711,0.0,531300,0.0,18,468.0,489500.0,60.0,0.0
712,0.0,531310,0.0,18,468.0,489500.0,60.0,0.0
713,0.0,531350,0.0,18,468.0,489500.0,60.0,0.0
714,0.0,541260,0.0,18,468.0,489500.0,60.0,0.0
715,0.0,541280,0.0,18,468.0,489500.0,60.0,0.0
716,0.0,541290,0.0,18,468.0,489500.0,60.0,0.0
717,0.0,541300,0.0,18,468.0,489500.0,60.0,0.0
718,0.0,541310,0.0,18,468.0,489500.0,60.0,0.0
719,0.0,541320,0.0,18,468.0,489500.0,60.0,0.0
720,0.0,541330,0.0,18,468.0,489500.0,60.0,0.0
721,0.0,541340,0.0,18,468.0,489500.0,60.0,0.0
722,0.0,541350,0.0,18,468.0,489500.0,60.0,0.0
723,0.0,541360,0.0,18,468.0,489500.0,60.0,0.0
724,0.0,551330,0.0,18,468.0,489500.0,60.0,0.0
725,0.0,551340,0.0,18,468.0,489500.0,60.0,0.0
726,0.0,551350,0.0,18,468.0,489500.0,60.0,0.0
727,0.0,551360,0.0,18,468.0,489500.0,60.0,0.0
728,0.0,551370,0.0,18,468.0,489500.0,60.0,0.0
729,0.0,561320,0.0,18,468.0,489500.0,60.0,0.0
730,0.0,561330,0.0,18,468.0,489500.0,60.0,0.0
731,0.0,561340,0.0,18,468.0,489500.0,60.0,0.0
732,0.0,561350,0.0,18,468.0,489500.0,60.0,0.0
733,0.0,561360,0.0,18,468.0,489500.0,60.0,0.0
734,0.0,561370,0.0,18,468.0,489500.0,60.0,0.0
735,0.0,561380,0.0,18,468.0,489500.0,60.0,0.0
736,0.0,561400,0.0,18,468.0,489500.0,60.0,0.0
737,0.0,571380,0.0,18,468.0,489500.0,60.0,0.0
738,0.0,571390,0.0,18,468.0,489500.0,60.0,0.0
739,0.0,571400,0.0,18,468.0,489500.0,60.0,0.0
740,0.0,581380,0.0,18,468.0,489500.0,60.0,0.0
741,0.0,581390,0.0,18,468.0,489500.0,60.0,0.0
742,0.0,581400,0.0,18,468.0,489500.0,60.0,0.0
743,0.0,581410,0.0,18,468.0,489500.0,60.0,0.0
744,0.0,581420,0.0,18,468.0,489500.0,60.0,0.0
745,0.0,581430,0.0,18,468.0,489500.0,60.0,0.0
746,0.0,581440,0.0,18,468.0,489500.0,60.0,0.0
747,0.0,591410,0.0,18,468.0,489500.0,60.0,0.0
748,0.0,591420,0.0,18,468.0,489500.0,60.0,0.0
749,0.0,591430,0.0,18,468.0,489500.0,60.0,0.0
750,0.0,60120,0.0,18,468.0,489500.0,60.0,0.0
751,0.0,601420,0.0,18,468.0,489500.0,60.0,0.0
752,0.0,601430,0.0,18,468.0,489500.0,60.0,0.0
753,0.0,601440,0.0,18,468.0,489500.0,60.0,0.0
754,0.0,601450,0.0,18,468.0,489500.0,60.0,0.0
755,0.0,601460,0.0,18,468.0,489500.0,60.0,0.0
756,0.0,601470,0.0,18,468.0,489500.0,60.0,0.0
757,0.0,601480,0.0,18,468.0,489500.0,60.0,0.0
758,0.0,601500,0.0,18,468.0,489500.0,60.0,0.0
759,0.0,611470,0.0,18,468.0,489500.0,60.0,0.0
760,0.0,611480,0.0,18,468.0,489500.0,60.0,0.0
761,0.0,611490,0.0,18,468.0,489500.0,60.0,0.0
762,0.0,611510,0.0,18,468.0,489500.0,60.0,0.0
763,0.0,613480,0.0,18,468.0,489500.0,60.0,0.0
764,0.0,621470,0.0,18,468.0,489500.0,60.0,0.0
765,0.0,621480,0.0,18,468.0,489500.0,60.0,0.0
766,0.0,621490,0.0,18,468.0,489500.0,60.0,0.0
767,0.0,621500,0.0,18,468.0,489500.0,60.0,0.0
768,0.0,621510,0.0,18,468.0,489500.0,60.0,0.0
769,0.0,621520,0.0,18,468.0,489500.0,60.0,0.0
770,0.0,621530,0.0,18,468.0,489500.0,60.0,0.0
