,N0 [atoms/b-cm],ZAID,XS [barns],MT,T chamber [Kelvin],P chamber [Pa],Theta,Xe Conc [atoms/b-cm]
109,0.0,501220,0.02114605596101258,102,2700.0,6890000.0,60.0,0.0
110,0.0,501230,1.1957337196888367,102,2700.0,6890000.0,60.0,0.0
111,0.0,501240,0.12426389062475668,102,2700.0,6890000.0,60.0,0.0
112,0.0,501250,0.1466274857114544,102,2700.0,6890000.0,60.0,0.0
113,0.0,501260,0.00915719596016318,102,2700.0,6890000.0,60.0,0.0
114,0.0,511210,2.7805655464114065,102,2700.0,6890000.0,60.0,0.0
115,0.0,511230,1.5342109607034913,102,2700.0,6890000.0,60.0,0.0
116,0.0,511240,3.2048588035504886,102,2700.0,6890000.0,60.0,0.0
117,0.0,511250,1.2405711611050683,102,2700.0,6890000.0,60.0,0.0
118,0.0,511260,3.356870952318034,102,2700.0,6890000.0,60.0,0.0
119,0.0,521220,1.3734384687267742,102,2700.0,6890000.0,60.0,0.0
120,0.0,521230,104.73217666322975,102,2700.0,6890000.0,60.0,0.0
121,0.0,521240,0.4965634407508689,102,2700.0,6890000.0,60.0,0.0
122,0.0,521250,0.4204974580786119,102,2700.0,6890000.0,60.0,0.0
123,0.0,521260,0.1474752040044452,102,2700.0,6890000.0,60.0,0.0
124,0.0,521280,0.03706496087856187,102,2700.0,6890000.0,60.0,0.0
125,0.0,521300,0.017623748483020275,102,2700.0,6890000.0,60.0,0.0
126,0.0,521320,0.012011361767104186,102,2700.0,6890000.0,60.0,0.0
127,0.0,523270,0.0,102,2700.0,6890000.0,60.0,0.0
128,0.0,523290,0.0,102,2700.0,6890000.0,60.0,0.0
129,0.0,531270,2.5409635973706375,102,2700.0,6890000.0,60.0,0.0
130,0.0,531290,2.381631296197287,102,2700.0,6890000.0,60.0,0.0
131,0.0,531300,2.345054108638154,102,2700.0,6890000.0,60.0,0.0
132,0.0,531310,6.3130750014982455,102,2700.0,6890000.0,60.0,0.0
133,0.0,531350,5.636189424411732,102,2700.0,6890000.0,60.0,0.0
134,0.0,541260,1.192634750732017,102,2700.0,6890000.0,60.0,0.0
135,0.0,541280,0.5397416264531214,102,2700.0,6890000.0,60.0,0.0
136,0.0,541290,4.798196750481916,102,2700.0,6890000.0,60.0,0.0
137,0.0,541300,0.3916583408497295,102,2700.0,6890000.0,60.0,0.0
138,0.0,541310,17.450816335125722,102,2700.0,6890000.0,60.0,0.0
139,0.0,541320,0.11483740412288919,102,2700.0,6890000.0,60.0,0.0
140,0.0,541330,13.52171706652919,102,2700.0,6890000.0,60.0,0.0
141,0.0,541340,0.026195549767948866,102,2700.0,6890000.0,60.0,0.0
142,0.0,541350,201495.95516723726,102,2700.0,6890000.0,60.0,0.0
143,0.0,541360,0.01896561837387248,102,2700.0,6890000.0,60.0,0.0
144,0.0,551330,7.065570422458114,102,2700.0,6890000.0,60.0,0.0
145,0.0,551340,10.48972254465834,102,2700.0,6890000.0,60.0,0.0
146,0.0,551350,1.2722751563885435,102,2700.0,6890000.0,60.0,0.0
147,0.0,551360,1.5886450723334176,102,2700.0,6890000.0,60.0,0.0
148,0.0,551370,0.02283071127888842,102,2700.0,6890000.0,60.0,0.0
149,0.0,561320,1.2190346393946616,102,2700.0,6890000.0,60.0,0.0
150,0.0,561330,1.736387676001406,102,2700.0,6890000.0,60.0,0.0
151,0.0,561340,0.3999247872703378,102,2700.0,6890000.0,60.0,0.0
152,0.0,561350,1.8317226402865308,102,2700.0,6890000.0,60.0,0.0
153,0.0,561360,0.08046942688560717,102,2700.0,6890000.0,60.0,0.0
